GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),Waste in Place (tons),Waste in Place Year,Annual Waste Acceptance Rate (tons per year),Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Number of Wells,GCCS Capacity (cfm),Passive Venting/Flaring?,Latitude_orig,Longitude_orig,Nearest_Fiber_Distance_km,Fiber_Provider,Fiber_Technology,Fiber_Download_Speed,Fiber_Block_GEOID,Fiber_Source_File,Nearest_Fiber_Lat,Nearest_Fiber_Lon,Has_Fiber_Within_1km,Has_Fiber_Within_5km,Has_Fiber_Within_10km,Fiber_Locations_Within_10km,Connection_Complexity,Est_Underground_Pct,Est_Connection_Cost
1010288.0,1200.0,Mt. Eaton East Landfill,OH,8544 W Lebanon Road (Township Road 105),Navarre,Wayne,44662,40.695,-81.655,Private,Norton Environmental Company,Mt. Eaton East LF,1971.0,2005.0,Closed,40.0,,,,2526277.0,2526277.0,2005.0,155640.0,2005.0,No,Not used,No,0.569,Yes,0.016,2022.0,35.0,Yes,,0.016,2022.0,19.0,537.0,No,40.695,-81.655,29.5319115861157,AT&T,50.0,5000.0,481410103702044,44.csv,33.74803463420663,-81.91492794101218,False,False,False,0.0,Very High,20.0,442978.6737917355
,2430.0,Muskingum,OH,2175 Adamsville Road,Zanesville,Muskingum,43701,39.964539,-81.969802,Private,"Betty Murphy; Republic Services, Inc.","Republic Services, Inc.",1985.0,1993.0,Closed,48.0,,,16.0,1020000.0,626649.0,1993.0,67615.0,1992.0,Unknown,Not used,No,,Yes,0.36,,,Yes,1.0,0.36,,36.0,,Unknown,39.964539,-81.969802,74.04549577665891,Hawaiian Telcom,50.0,940.0,150010210113033,12.csv,34.075791802896205,-80.93020279995012,False,False,False,0.0,Very High,20.0,1110682.4366498836
1004850.0,2245.0,Noble Road LF,OH,170 Noble Road East,Shiloh,Richland,44878,40.97586,-82.48737,Private,Rumpke,Rumpke,1997.0,2036.0,Open,186.3,45.5,,,30033660.0,19000811.0,2022.0,1304483.0,2022.0,No,Not used,No,5.035,Yes,3.069,2022.0,59.3,Yes,,1.104,2022.0,122.0,3014.0,No,40.97586,-82.48737,16.83749179386139,AT&T,50.0,5000.0,471570102206014,43.csv,33.98028920959727,-81.09315123195063,False,False,False,0.0,Very High,20.0,252562.37690792084
1003390.0,1977.0,North Sanitary Landfill,OH,4200 Pinnacle Road,Dayton,Montgomery,45418,39.6966,-84.2544,Private,WM,WM,1979.0,1994.0,Closed,,70.0,,,,6150000.0,,383288.0,1992.0,Unknown,Not used,No,0.929,Yes,0.77,2012.0,59.3,Yes,,,,40.0,3000.0,No,39.6966,-84.2544,28.243129312036242,Hawaiian Telcom,50.0,940.0,150010210113033,12.csv,34.075791802896205,-80.93020279995012,False,False,False,0.0,Very High,20.0,423646.9396805436
1004484.0,1189.0,Ottawa County LF,OH,530 North Camp Road,Port Clinton,Ottawa,43452,41.525,-83.033,Private,"Republic Services, Inc.","Republic Services, Inc.",1974.0,2115.0,Open,,116.5,,,17874378.0,10896072.0,2022.0,89268.0,2022.0,No,Not used,No,1.382,Yes,1.019,2022.0,42.3,Yes,1.0,1.016,2022.0,114.0,3700.0,No,41.525,-83.033,35.093167215474836,AT&T,50.0,5000.0,481576734031064,44.csv,32.99468933568594,-80.11405983419978,False,False,False,0.0,Very High,20.0,526397.5082321225
1006383.0,1190.0,Pike Sanitation LF,OH,11775 State Route 220 E,Waverly,Pike,45690,39.08577,-82.96376,Private,Rumpke,Rumpke,1987.0,2055.0,Open,140.0,48.0,210.0,,20649694.0,6387329.0,2022.0,402963.0,2022.0,No,Not used,No,0.961,Yes,0.34,2022.0,50.1,Yes,,0.34,2022.0,78.0,1450.0,Yes,39.08577,-82.96376,60.21164701483226,Verizon,50.0,940.0,100030166113073,8.csv,34.02784653020682,-80.94500074447936,False,False,False,0.0,Very High,20.0,903174.7052224838
1003105.0,2249.0,Pine Grove Landfill,OH,"5131 Drinkle Road, S.W.",Amanda,Fairfield,43102,39.590021,-82.71237,Private,"Republic Services, Inc.","Republic Services, Inc.",1981.0,2160.0,Open,,107.0,,,24400513.0,10269299.0,2022.0,140778.0,2022.0,No,Not used,No,3.15,Yes,1.555,2022.0,52.4,Yes,,1.555,2022.0,119.0,4250.0,No,39.590021,-82.71237,3.6118522691387773,Quantum Fiber,50.0,940.0,040210002231014,3.csv,34.920877576581226,-82.10544718645968,False,True,True,10.0,Medium,60.0,90296.30672846943
1003571.0,1192.0,Preble County SLF,OH,4239 US Route 127 South,Eaton,Preble,45320,39.7446,-84.6525,Public,Preble County Commissioners,Preble County Commissioners,1971.0,2064.0,Open,52.0,,,,2756250.0,1537678.0,2022.0,45508.0,2022.0,No,Not used,No,0.42,No,,,,No,,,,,,Yes,39.7446,-84.6525,36.69877144444631,AT&T,50.0,1000.0,060730198114014,5.csv,34.50660489489505,-82.49063867450246,False,False,False,0.0,Very High,20.0,550481.5716666946
,1193.0,Putnam County LF,OH,H-11,Ottawa,Putnam,45875,41.059988,-84.082611,Public,"Putnam County Commissioners, OH","Paul B. Crawford, Inc.",1968.0,,Closed,,,,,,531308.0,,26593.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,41.059988,-84.082611,25.811705287335677,AT&T,50.0,5000.0,060855026033014,5.csv,34.72791308626852,-82.4523451287113,False,False,False,0.0,Very High,20.0,387175.57931003516
1010671.0,1169.0,Royalton Road Sanitary LF,OH,"9100 Market Place
3401 East Royalton Road",Broadview Heights,Cuyahoga,44147,41.3205,-81.6645,Private,Norton Environmental Company,Norton Environmental Company,1969.0,2004.0,Closed,,,,,4495548.0,4495537.0,2004.0,20011.0,2004.0,No,Not used,No,0.811,Yes,0.539,2022.0,33.9,Yes,,0.539,2022.0,56.0,600.0,No,41.3205,-81.6645,16.77941964761096,Hawaiian Telcom,50.0,940.0,150010210113033,12.csv,34.075791802896205,-80.93020279995012,False,False,False,0.0,Very High,20.0,251691.29471416443
1002425.0,1163.0,Rumpke Brown County Landfill,OH,9427 Beyers Road,Georgetown,Brown,45121,38.8973,-83.9018,Private,Rumpke,Rumpke,1945.0,2090.0,Open,223.0,85.4,,,70795493.0,10155831.0,2022.0,584025.0,2022.0,No,Occasionally but not every year,No,3.135,Yes,2.264,2022.0,48.6,Yes,,0.676,2022.0,124.0,4000.0,No,38.8973,-83.9018,8.697653102168093,AT&T,50.0,1000.0,484910208211063,44.csv,34.057519930985514,-81.13643363059971,False,False,True,10.0,High,40.0,173953.06204336186
1004856.0,1177.0,"Rumpke SLF, Inc.",OH,"10795 Hughes Road
3800 Struble Road",Cincinnati,Hamilton,45251,39.2745,-84.59822,Private,Rumpke,Rumpke,1945.0,2058.0,Open,,,,,165063026.0,70517484.0,2022.0,2498138.0,2022.0,No,Not used,No,17.349,Yes,10.472,2022.0,50.3,Yes,2.0,1.115,2022.0,477.0,22650.0,No,39.2745,-84.59822,53.26676899033477,Optimum,50.0,8000.0,361031595114014,33.csv,34.50660489489505,-82.49063867450246,False,False,False,0.0,Very High,20.0,799001.5348550215
1007613.0,20801.0,Seneca East Landfill,OH,2780 County Road 43,Republic,Seneca,44867,41.16111,-83.05384,Private,WM,,1969.0,1993.0,Closed,,,,,1916728.0,1916728.0,1993.0,76669.0,1993.0,No,Not used,No,,No,,,,No,,,,,,Yes,41.16111,-83.05384,24.2089248975336,AT&T,50.0,1000.0,060730198114014,5.csv,34.50660489489505,-82.49063867450246,False,False,False,0.0,Very High,20.0,363133.873463004
1007945.0,20798.0,Springfield Landfill,OH,3850 Lower Valley Pike,Springfield,Clark,45506,39.914167,-83.8835,Private,WM,,1972.0,1984.0,Closed,,,,,2160370.0,2160370.0,1984.0,166182.0,1984.0,No,Not used,No,,No,,,,No,,,,,,Yes,39.914167,-83.8835,72.96292131209847,Cox Communications,50.0,1000.0,311530106203044,28.csv,33.29649329567272,-79.9997006654285,False,False,False,0.0,Very High,20.0,1094443.819681477
1003804.0,1217.0,State Wide LF,OH,4720 Dueber Avenue SW,Canton,Stark,44706,40.7432,-81.3986,Private,WM,WM,1940.0,1990.0,Closed,,78.0,,,4740812.0,2881664.0,1990.0,92957.0,1990.0,No,Not used,No,,Yes,0.274,2022.0,23.1,Yes,1.0,0.274,2022.0,47.0,600.0,No,40.7432,-81.3986,58.020387939357114,AT&T,50.0,5000.0,481410103702044,44.csv,33.74803463420663,-81.91492794101218,False,False,False,0.0,Very High,20.0,870305.8190903567
1007811.0,1941.0,Stony Hollow Landfill Inc.,OH,2460 S Gettysburg Avenue,Dayton,Montgomery,45418,39.71552,-84.25222,Private,WM,WM,1996.0,2051.0,Open,,69.8,,,17900334.0,12434338.0,2022.0,170699.0,2022.0,No,Occasionally but not every year,No,,Yes,2.097,2022.0,46.6,Yes,2.0,0.346,2022.0,227.0,10000.0,No,39.71552,-84.25222,20.20782608487032,Optimum,50.0,8000.0,361031595114014,33.csv,34.50660489489505,-82.49063867450246,False,False,False,0.0,Very High,20.0,303117.3912730548
1003661.0,2247.0,Suburban South R&D,OH,3415 Township Road 447,Glenford,Perry,43739,39.876,-82.2885,Private,WM,WM,1982.0,2162.0,Open,,85.0,,,47346507.0,14830566.0,2022.0,297423.0,2022.0,Yes,Occasionally but not every year,No,4.27,Yes,1.898,2022.0,54.7,Yes,1.0,0.014,2022.0,158.0,5450.0,No,39.876,-82.2885,44.02846580949911,AT&T,50.0,5000.0,131510703222024,11.csv,35.0084390895932,-81.82481886306614,False,False,False,0.0,Very High,20.0,660426.9871424866
1007748.0,12162.0,"Sunny Farms Landfill, LLC",OH,12500 West County Road 18,Fostoria,Seneca,44830,41.108433,-83.413297,Private,WIN Waste Innovations,,1970.0,2039.0,Open,260.0,116.2,,,35722859.0,23965204.0,2022.0,2270058.0,2022.0,No,Not used,No,,Yes,4.741,2022.0,30.9,Yes,2.0,4.741,2022.0,298.0,4500.0,No,41.108433,-83.413297,5.971674354801192,Cspire,50.0,1000.0,280330705231011,25.csv,34.94525244757254,-82.1541153158937,False,False,True,10.0,High,40.0,119433.48709602385
,1164.0,Tremont LF,OH,3108 Snyder-Domer Road,Springfield,Clark,45502,40.02,-83.858,Private,Danis,Tremont Landfill Company,1969.0,1995.0,Closed,80.0,,,,,4720924.0,,142543.0,1993.0,Unknown,Not used,No,,Yes,2.039,,50.0,Yes,,,,,,Unknown,40.02,-83.858,38.367243035925966,Cox Communications,50.0,1000.0,311530106203044,28.csv,33.29649329567272,-79.9997006654285,False,False,False,0.0,Very High,20.0,575508.6455388895
,1194.0,"Triangle Landfill, Inc.",OH,1700 Salem Road,South Salem,Ross,45123,39.319,-83.3245,Private,"Triangle Landfill, Inc.","Triangle Landfill, Inc.",1964.0,1994.0,Closed,,,,,,1332511.0,,36684.0,1993.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,39.319,-83.3245,22.00893518643153,Frontier,50.0,5000.0,060650427333061,5.csv,35.16625570696317,-81.14296926099142,False,False,False,0.0,Very High,20.0,330134.02779647295
1010596.0,20711.0,Tunnel Hill Reclamation Landfill,OH,"8822 Tunnel Hill Road
2500 Town Highway 205",New Lexington,Perry,43764,39.735838,-82.158251,Private,WIN Waste Innovations,,2007.0,2031.0,Open,,49.0,,,29166888.0,15707085.0,2022.0,1867310.0,2022.0,No,Not used,No,,Yes,5.987,2022.0,41.3,Yes,2.0,5.987,2022.0,157.0,5350.0,No,39.735838,-82.158251,74.01504085282299,Xfinity,50.0,1200.0,120990059544011,10.csv,44.89782116167228,-97.10275142068598,False,False,False,0.0,Very High,20.0,1110225.6127923448
1003695.0,1201.0,Williams County LF,OH,12539 County Road G,Bryan,Williams,43506,41.51385,-84.5815,Private,"Republic Services, Inc.","Republic Services, Inc.",1969.0,2166.0,Open,,94.8,,,28770689.0,8352141.0,2022.0,86635.0,2022.0,No,Not used,No,2.35,No,,,,No,,,,,,Yes,41.51385,-84.5815,17.231388836636718,Quantum Fiber,50.0,940.0,080050059514005,6.csv,45.469864278190485,-98.46655997957004,False,False,False,0.0,Very High,20.0,258470.83254955077
1004558.0,1191.0,Willowcreek Landfill,OH,1043 State Route 225,Atwater,Portage,44201,41.017464,-81.098661,Private,"Republic Services, Inc.","Republic Services, Inc.",1961.0,1993.0,Closed,,120.0,,,9962415.0,9962403.0,1993.0,301891.0,1993.0,No,Not used,No,1.442,Yes,1.274,2022.0,37.7,Yes,,1.274,2022.0,67.0,3400.0,No,41.017464,-81.098661,89.23493326822042,AT&T,50.0,1000.0,060855120581004,5.csv,44.281795181318834,-97.40983219634394,False,False,False,0.0,Very High,20.0,1338523.9990233062
,10922.0,Wilmington Sanitary LF,OH,397 S Nelson Avenue,Wilmington,Clinton,45177,39.44,-83.8512,Public,"City of Wilmington, OH","City of Wilmington, OH",1960.0,,Open,,,,,780000.0,734611.0,2006.0,14300.0,2011.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,39.44,-83.8512,125.657998965562,CenturyLink,50.0,100.0,320030058731001,29.csv,43.83403123260482,-99.05706209703746,False,False,False,0.0,Very High,20.0,1884869.98448343
,1203.0,Wood County Landfill,OH,"15320 Tontogany Road
off U.S. Route 6",Bowling Green,Wood,43402,41.3772,-83.7377,Public,"Board of Wood County Commissioners, OH","Wood County Solid Waste Management District, OH",1971.0,2024.0,Open,43.0,43.0,155.0,100.0,1488259.0,1128918.0,2014.0,60470.0,2017.0,Unknown,Not used,No,,No,,,,No,,,,,,Yes,41.3772,-83.7377,43.52124057214706,EPB,50.0,25000.0,470650113116024,43.csv,44.08700851680786,-102.8113881445438,False,False,False,0.0,Very High,20.0,652818.6085822058
,1233.0,"Absolute Waste Solutions, Inc. Landfill",OK,23591 Brooksville Road,Tecumseh,Pottawatomie,74873,35.22225,-96.96042,Private,"Absolute Waste Solutions, Inc.","Absolute Waste Solutions, Inc.",1984.0,2015.0,Closed,,,,,,162847.0,,1093.0,2014.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,35.22225,-96.96042,12.1686821358418,Spectrum,50.0,1000.0,260190001011053,23.csv,43.50963981067657,-96.8209467483527,False,False,False,0.0,Very High,20.0,182530.232037627
1003411.0,2434.0,Alderson Regional Landfill,OK,201 S. 5th Street,Alderson,Pittsburg,74522,34.928455,-95.764358,Private,"Republic Services, Inc.","Republic Services, Inc.",1988.0,2042.0,Open,,31.1,,,2856049.0,2024525.0,2022.0,67597.0,2022.0,No,Not used,No,0.894,Yes,0.37,2022.0,47.3,Yes,,0.37,2022.0,24.0,650.0,Yes,34.928455,-95.764358,19.00060774618251,CenturyLink,50.0,100.0,320030058731001,29.csv,43.83403123260482,-99.05706209703746,False,False,False,0.0,Very High,20.0,285009.11619273765
1002552.0,12142.0,American Environmental Landfill,OK,212 N. 177th W. Avenue,Sand Springs,Osage,74063,36.158803,-96.190532,Private,"American Environmental Landfill, Inc.",,1981.0,2047.0,Open,150.0,58.8,,,14959047.0,11445174.0,2022.0,678647.0,2022.0,Yes,Several times per year,No,2.43,Yes,1.151,2022.0,49.3,Yes,,0.004,2022.0,56.0,2000.0,Yes,36.158803,-96.190532,42.20117058991704,AT&T,50.0,5000.0,131350505771005,11.csv,42.63570981420347,-97.30082120551572,False,False,False,0.0,Very High,20.0,633017.5588487557
1007712.0,1228.0,Broken Arrow LF,OK,"21500 East 51st Street
51st Street & 225th East Avenue",Broken Arrow,Wagoner,74014,36.0899,-95.726,Public,"City of Broken Arrow, OK","Republic Services, Inc.",1977.0,2003.0,Closed,196.0,,,40.0,4926940.0,4926940.0,2003.0,182479.0,2003.0,No,Not used,No,0.539,Yes,0.411,2022.0,43.9,Yes,,0.411,2022.0,96.0,650.0,No,36.0899,-95.726,5.867195040983184,Xfinity,50.0,1200.0,120990059544011,10.csv,44.89782116167228,-97.10275142068598,False,False,True,10.0,High,40.0,117343.90081966367
1003621.0,1232.0,Canadian Valley Landfill,OK,48210 East Independence Street,Shawnee,Pottawatomie,74801,35.34758,-96.80372,Private,"Republic Services, Inc.","Republic Services, Inc.",1984.0,2064.0,Open,,42.1,,,3705336.0,1214544.0,2022.0,0.0,2022.0,No,Not used,No,0.503,Yes,0.281,2022.0,44.9,Yes,,0.281,2022.0,26.0,600.0,No,35.34758,-96.80372,11.081272059610468,EPB,50.0,25000.0,470650104115034,43.csv,35.63640890836033,-84.0580137071111,False,False,False,0.0,Very High,20.0,166219.08089415703
1002244.0,20712.0,Center Point Landfill,OK,101422 South 3570 Road,Prague,Lincoln,74864,35.543891,-96.647746,Private,"CenterPoint Holdings, LLC",,1987.0,2040.0,Open,,32.6,,,1499055.0,1485800.0,2022.0,63002.0,2022.0,Yes,Several times per year,No,0.438,No,,,,No,,,,,,No,35.543891,-96.647746,16.49324997659271,Optimum,50.0,8000.0,340230080015016,31.csv,36.66405347336673,-87.46550616288194,False,False,False,0.0,Very High,20.0,247398.74964889066
,1220.0,Cherokee Nation SLF,OK,Cherokee Nation Landfill Road,Stilwell,Adair,74960,35.71223,-94.63732,Public,Cherokee Nation of Oklahoma,Cherokee Nation of Oklahoma,1982.0,,Open,,,,,,877185.0,,60341.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,35.71223,-94.63732,45.190806960597754,Verizon,50.0,940.0,360471130003001,33.csv,35.63173350774978,-88.83891977868905,False,False,False,0.0,Very High,20.0,677862.1044089663
,21217.0,City of Broken Bow Landfill,OK,,Broken Bow,McCurtain,74728,34.059128,-94.712101,Public,"City of Broken Bow, OK",Kulli Chito Environmental Trust Authority,,2019.0,Closed,,,,,,,,24406.0,2018.0,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,34.059128,-94.712101,3.27626245164071,AT&T,50.0,1000.0,371190030181011,34.csv,36.14396872276999,-86.8557237096131,False,True,True,10.0,Medium,60.0,81906.56129101776
,21219.0,City of McAlester Landfill,OK,2910 W. Mitchell Road,McAlester,Pittsburg,74501,34.950083,-95.832677,Public,"City of McAlester, OK",,,,Open,,,,,,,,432.0,2018.0,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,34.950083,-95.832677,6.982244379672342,AT&T,50.0,1000.0,481390602112054,44.csv,35.15019935566002,-85.02842348134206,False,False,True,10.0,High,40.0,139644.88759344685
1002855.0,20714.0,City of Okmulgee Landfill,OK,17480 South 270 Road,Morris,Okmulgee,74447,35.603247,-95.890227,Public,"City of Okmulgee, OK",,1986.0,2036.0,Open,,21.4,,,1464374.0,1048504.0,2022.0,29646.0,2022.0,Yes,Occasionally but not every year,No,0.383,No,,,,No,,,,,,No,35.603247,-95.890227,10.955345607720004,AT&T,50.0,1000.0,120860090433023,10.csv,36.430587401373806,-82.1935869392898,False,False,False,0.0,Very High,20.0,164330.18411580005
1003963.0,12214.0,City of Sallisaw Solid Waste Disposal Facility,OK,"N4660 Road
2.5 mi E of Sallisaw off Hwy 64",Sallisaw,Sequoyah,74955,35.414166,-94.744806,Public,"City of Sallisaw, OK",,1996.0,2026.0,Open,,42.9,,,2161857.0,1676545.0,2022.0,88364.0,2022.0,Yes,Several times per year,No,1.59,No,,,,No,,,,,,No,35.414166,-94.744806,33.40605932414097,Google Fiber,50.0,8000.0,490351128312003,45.csv,36.84208610862986,-82.78668857691832,False,False,False,0.0,Very High,20.0,501090.88986211456
1007801.0,1227.0,East Oak SLF,OK,3201 Mosley Road,Oklahoma City,Oklahoma,73141,35.50373,-97.41513,Private,WM,WM,1973.0,2073.0,Open,,165.0,100.0,,39389007.0,22348619.0,2022.0,411989.0,2022.0,No,Not used,No,6.909,Yes,3.484,2022.0,52.9,Yes,2.0,1.253,2022.0,158.0,7000.0,No,35.50373,-97.41513,33.67730690243047,Cox Communications,50.0,2000.0,220710017512083,19.csv,35.757827802063105,-86.89251999700961,False,False,False,0.0,Very High,20.0,505159.6035364571
,21214.0,Elk City Municipal Landfill,OK,W. Country Club Boulevard,Elk City,Beckham,73644,35.425498,-99.496143,Public,"City of Elk City, OK",,,,Open,,,,,,,,29905.0,2018.0,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,35.425498,-99.496143,6.408587247674873,Frontier,50.0,5000.0,060650445183041,5.csv,36.099375801117375,-86.99599982904428,False,False,True,10.0,High,40.0,128171.74495349747
1002788.0,1223.0,Enid City Landfill,OK,1313 E. Southgate Road,Enid,Garfield,73701,36.36195,-97.859154,Public,"City of Enid, OK","City of Enid, OK",1988.0,2031.0,Open,72.0,40.0,,50.0,4851000.0,3191306.0,2022.0,81626.0,2022.0,Yes,Occasionally but not every year,No,0.914,No,,,,No,,,,,,Yes,36.36195,-97.859154,30.095174465269736,Optimum,50.0,8000.0,360471130004002,33.csv,35.64211786889144,-88.8059596274481,False,False,False,0.0,Very High,20.0,451427.616979046
1007713.0,20893.0,Fillsand Landfill,OK,8701 West Reno,Oklahoma City,Oklahoma,73127,35.4658,-97.668,Private,"Republic Services, Inc.",,1974.0,1992.0,Closed,,,,,1650282.0,1650282.0,1992.0,86856.97617,1992.0,No,Not used,No,,Yes,0.359,2018.0,49.4,Yes,,0.359,2018.0,36.0,250.0,No,35.4658,-97.668,5.247130104639386,Cox Communications,50.0,1000.0,040210002062062,3.csv,36.08318267908478,-84.00315147529604,False,False,True,10.0,High,40.0,104942.60209278773
,1231.0,Great Plains Landfill,OK,"Off County Road EW125
2 miles W of US Hwy 81",Pocasset,Grady,73079,35.195179,-97.992425,Private,"Republic Services, Inc.","Republic Services, Inc.",1986.0,,Open,74.0,,,,4531275.0,143325.0,2016.0,118.0,2018.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,35.195179,-97.992425,5.014943661503766,Race Communications,50.0,1000.0,060290060112053,5.csv,35.15404030990034,-85.04617327133398,False,False,True,10.0,High,40.0,100298.87323007532
1004993.0,1222.0,Lawton LF,OK,8902 SW 11th Street,Lawton,Comanche,73501,34.523,-98.4,Public,"City of Lawton, OK","City of Lawton, OK",1972.0,2025.0,Open,130.0,106.0,80.0,,,6234807.0,2022.0,199947.0,2022.0,No,Not used,No,,Yes,0.803,2022.0,44.4,Yes,1.0,0.803,2022.0,41.0,2000.0,No,34.523,-98.4,12.088914241298298,Verizon,50.0,940.0,360470575001002,33.csv,36.30225138599762,-83.57982691334486,False,False,False,0.0,Very High,20.0,181333.71361947447
,21218.0,McCurtain County Landfill,OK,4105 South Seminole,Idabel,McCurtain,74745,33.86093,-94.846107,Public,"City of Idabel, OK",,,2028.0,Open,44.5,,,,,,,11679.0,2018.0,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,33.86093,-94.846107,38.17083642533312,AT&T,50.0,5000.0,131350505901006,11.csv,36.18083126538672,-82.89088145314489,False,False,False,0.0,Very High,20.0,572562.5463799968
1003616.0,1234.0,Muskogee Community LF,OK,2801 S. 54th Street W,Muskogee,Muskogee,74401,35.71897,-95.42966,Private,WM,WM,1987.0,2026.0,Open,,44.7,,,4783013.0,4247497.0,2022.0,135850.0,2022.0,Yes,Several times per year,No,1.33,No,,,,No,,,,,,No,35.71897,-95.42966,17.005734365131637,Frontier,50.0,5000.0,060670096532003,5.csv,35.718056449425504,-85.18486106059385,False,False,False,0.0,Very High,20.0,255086.01547697457
1004028.0,1224.0,Newcastle Landfill,OK,1741 North Portland Avenue,Newcastle,McClain,73065,35.26531,-97.58247,Private,"Republic Services, Inc.","Republic Services, Inc.",1986.0,2035.0,Open,66.0,50.1,,66.0,4285258.0,2857352.0,2022.0,0.0,2022.0,No,Not used,No,1.468,Yes,0.971,2022.0,38.3,Yes,1.0,0.971,2022.0,66.0,1600.0,No,35.26531,-97.58247,16.792900870759343,Frontier,50.0,5000.0,060670096532003,5.csv,35.718056449425504,-85.18486106059385,False,False,False,0.0,Very High,20.0,251893.51306139014
,21220.0,North Tulsa Sanitary Landfill,OK,4215 E. 56th Street North,Tulsa,Tulsa,74117,36.238384,-95.934398,Private,Environmental Solutions of Oklahoma,,,2015.0,Closed,,,,,,,,44917.0,2015.0,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,36.238384,-95.934398,64.44355065287677,Quantum Fiber,50.0,940.0,080010085621012,6.csv,35.95638970340345,-88.41534402271091,False,False,False,0.0,Very High,20.0,966653.2597931515
1007624.0,1226.0,Oklahoma City Landfill,OK,7600 SW 15th Street,Oklahoma City,Oklahoma,73128,35.4455,-97.64,Private,Waste Connections Inc. - Central Region,Waste Connections Inc. - Central Region,1981.0,2025.0,Open,,131.1,,,,16141697.0,2022.0,620006.0,2022.0,Yes,Several times per year,No,4.079,Yes,2.676,2022.0,55.4,Yes,,0.001,2022.0,155.0,4000.0,No,35.4455,-97.64,69.05763916222065,Hotwire Communications,50.0,10000.0,120990077681011,10.csv,36.32727393690276,-88.83227710868293,False,False,False,0.0,Very High,20.0,1035864.5874333098
1006219.0,1221.0,Oklahoma Environmental Management Authority (OEMA) Landfill,OK,20435 SW 29th Street,Union City,Canadian,73090,35.438,-97.9255,Public,Oklahoma Environmental Management Authority (OEMA),Oklahoma Environmental Management Authority (OEMA),1974.0,2027.0,Open,,68.0,,,3638250.0,3237667.0,2022.0,90431.0,2022.0,No,Not used,No,0.864,Shutdown,0.252,2016.0,54.0,Yes,1.0,,,12.0,600.0,No,35.438,-97.9255,68.78041067321683,Verizon,50.0,2300.0,360471130002002,33.csv,35.65593180892455,-88.84915506767473,False,False,False,0.0,Very High,20.0,1031706.1600982525
1004710.0,2136.0,Osage Landfill,OK,83 County Road 2712,Bartlesville,Osage,74003,36.717611,-96.012747,Private,Waste Connections Inc. - Central Region,Waste Connections Inc. - Central Region,1982.0,2135.0,Open,50.0,36.9,,,13608819.0,2899283.0,2022.0,81562.0,2022.0,Yes,Several times per year,No,0.545,No,,,,No,,,,,,No,36.717611,-96.012747,3.6829742652419974,Ubiquity,50.0,5000.0,484391139434013,44.csv,36.52804490986431,-82.34900855499733,False,True,True,10.0,Medium,60.0,92074.35663104993
1013807.0,21216.0,Pauls Valley Landfill,OK,405 East Airport Industrial Road,Pauls Valley,Garvin,73075,34.713702,-97.204547,Private,GFL Environmental USA Inc.,,1991.0,2026.0,Open,,,,,1333482.0,1212775.0,2022.0,107317.0,2022.0,No,Not used,No,,No,,,,No,,,,,,No,34.713702,-97.204547,59.46292515668882,AT&T,50.0,5000.0,371830530095021,34.csv,35.09623897588861,-89.87797743183997,False,False,False,0.0,Very High,20.0,891943.8773503323
1004473.0,2433.0,Perkins,OK,2417 North Marine Drive,Stillwater,Payne,74075,36.15,-97.043,Private,Larry Hall,"Republic Services, Inc.",1983.0,1994.0,Closed,,48.0,,,1375235.0,1375235.0,1994.0,114603.0,1994.0,No,Not used,No,0.38,No,,,,No,,,,,,Yes,36.15,-97.043,59.46333110733968,AT&T,50.0,5000.0,371830530095021,34.csv,35.09623897588861,-89.87797743183997,False,False,False,0.0,Very High,20.0,891949.9666100951
1002729.0,20713.0,Ponca City Landfill,OK,2501 West Riverview Road,Ponca City,Kay,74601,36.647,-97.11,Public,"City of Ponca City, OK",,1989.0,2041.0,Open,,41.0,,,2795544.0,1686038.0,2022.0,43242.0,2022.0,No,Not used,No,0.53,No,,,,No,,,,,,No,36.647,-97.11,59.46333110733968,AT&T,50.0,5000.0,371830530095021,34.csv,35.09623897588861,-89.87797743183997,False,False,False,0.0,Very High,20.0,891949.9666100951
